YMR175W	SIP18	Msn2p	Doc
YMR175W	SIP18	Msn4p	Doc
YMR175W	SIP18	Yap1p	Doc
YMR175W	SIP18	Cst6p	Doc
YMR175W	SIP18	Met31p	Doc
YMR175W	SIP18	Sok2p	Doc
YMR175W	SIP18	Aft1p	Doc
YMR175W	SIP18	Cad1p	Doc
YMR175W	SIP18	Yap5p	Doc
YMR175W	SIP18	Yap6p	Doc
YMR175W	SIP18	Sfp1p	Doc
YMR175W	SIP18	Oaf3p	Doc
YMR175W	SIP18	Oaf1p	Doc
YMR175W	SIP18	Ste12p	Doc
YMR175W	SIP18	Gcn4p	Doc
YMR175W	SIP18	Gis1p	Doc
YMR175W	SIP18	Sko1p	Doc
YMR175W	SIP18	Cbf1p	Doc
YMR175W	SIP18	Spt10p	Doc
YMR175W	SIP18	Tup1p	Doc
YMR175W	SIP18	Esc2p	Doc
YMR175W	SIP18	Uls1p	Doc
YMR175W	SIP18	Dot6p	Doc
YMR175W	SIP18	Mig3p	Doc
YMR175W	SIP18	Pho2p	Doc
YMR175W	SIP18	Ixr1p	Doc
YMR175W	SIP18	Mot3p	Doc
YMR175W	SIP18	Arg82p	Doc
YMR175W	SIP18	Swi5p	Doc
YMR175W	SIP18	Ace2p	Doc
YMR175W	SIP18	Ash1p	Doc
YMR175W	SIP18	Cin5p	Doc
YMR175W	SIP18	Rlm1p	Doc
YMR175W	SIP18	Kar4p	Doc
YMR175W	SIP18	Yrm1p	Doc
YMR175W	SIP18	Tec1p	Doc
YPL223C	GRE1	Haa1p	Doc
YPL223C	GRE1	Msn2p	Doc
YPL223C	GRE1	Msn4p	Doc
YPL223C	GRE1	Arr1p	Doc
YPL223C	GRE1	Gis1p	Doc
YPL223C	GRE1	Hap4p	Doc
YPL223C	GRE1	Hsf1p	Doc
YPL223C	GRE1	Rme1p	Doc
YPL223C	GRE1	Aft1p	Doc
YPL223C	GRE1	Yap1p	Doc
YPL223C	GRE1	Sfp1p	Doc
YPL223C	GRE1	Oaf1p	Doc
YPL223C	GRE1	Pip2p	Doc
YPL223C	GRE1	Sko1p	Doc
YPL223C	GRE1	Ste12p	Doc
YPL223C	GRE1	Gcn4p	Doc
YPL223C	GRE1	Met4p	Doc
YPL223C	GRE1	Rap1p	Doc
YPL223C	GRE1	Cbf1p	Doc
YPL223C	GRE1	Cse2p	Doc
YPL223C	GRE1	Mga2p	Doc
YPL223C	GRE1	Ric1p	Doc
YPL223C	GRE1	Rph1p	Doc
YPL223C	GRE1	Rsc1p	Doc
YPL223C	GRE1	Sin3p	Doc
YPL223C	GRE1	Spt10p	Doc
YPL223C	GRE1	Srb8p	Doc
YPL223C	GRE1	Ssn2p	Doc
YPL223C	GRE1	Cst6p	Doc
YPL223C	GRE1	Snf6p	Doc
YPL223C	GRE1	Esc2p	Doc
YPL223C	GRE1	Reb1p	Doc
YPL223C	GRE1	Sok2p	Doc
YPL223C	GRE1	Bas1p	Doc
YPL223C	GRE1	Ixr1p	Doc
YPL223C	GRE1	Mot3p	Doc
YPL223C	GRE1	Hot1p	Doc
YPL223C	GRE1	Met32p	Doc
YPL223C	GRE1	Swi5p	Doc
YPL223C	GRE1	Ace2p	Doc
YPL223C	GRE1	Rox1p	Doc
YPL223C	GRE1	Spt23p	Doc
YPL223C	GRE1	Cin5p	Doc
YPL223C	GRE1	Rlm1p	Doc
YPL223C	GRE1	Pdr1p	Doc
YPL223C	GRE1	Pdr3p	Doc
YPL223C	GRE1	Fhl1p	Doc
YPL223C	GRE1	Rsf2p	Doc
YPL223C	GRE1	Tec1p	Doc
YDR034W-B	YDR034W-B	Rpn4p	Doc
YDR034W-B	YDR034W-B	Cad1p	Doc
YDR034W-B	YDR034W-B	Adr1p	Doc
YDR034W-B	YDR034W-B	Crz1p	Doc
YDR034W-B	YDR034W-B	Cst6p	Doc
YDR034W-B	YDR034W-B	Gat3p	Doc
YDR034W-B	YDR034W-B	Gat4p	Doc
YDR034W-B	YDR034W-B	Gis1p	Doc
YDR034W-B	YDR034W-B	Hsf1p	Doc
YDR034W-B	YDR034W-B	Ino2p	Doc
YDR034W-B	YDR034W-B	Mbp1p	Doc
YDR034W-B	YDR034W-B	Mig1p	Doc
YDR034W-B	YDR034W-B	Msn2p	Doc
YDR034W-B	YDR034W-B	Rfx1p	Doc
YDR034W-B	YDR034W-B	Rox1p	Doc
YDR034W-B	YDR034W-B	Sfp1p	Doc
YDR034W-B	YDR034W-B	Sok2p	Doc
YDR034W-B	YDR034W-B	Stp2p	Doc
YDR034W-B	YDR034W-B	Sut1p	Doc
YDR034W-B	YDR034W-B	Xbp1p	Doc
YDR034W-B	YDR034W-B	YPR015C	Doc
YDR034W-B	YDR034W-B	Abf1p	Doc
YDR034W-B	YDR034W-B	Oaf1p	Doc
YDR034W-B	YDR034W-B	Gcn4p	Doc
YDR034W-B	YDR034W-B	Ste12p	Doc
YDR034W-B	YDR034W-B	Pdr1p	Doc
YDR034W-B	YDR034W-B	Pdr3p	Doc
YDR034W-B	YDR034W-B	Aft1p	Doc
YDR034W-B	YDR034W-B	Cup2p	Doc
YDR034W-B	YDR034W-B	Haa1p	Doc
YDR034W-B	YDR034W-B	Mga2p	Doc
YDR034W-B	YDR034W-B	Ric1p	Doc
YDR034W-B	YDR034W-B	Rsc1p	Doc
YDR034W-B	YDR034W-B	Sin3p	Doc
YDR034W-B	YDR034W-B	Spt10p	Doc
YDR034W-B	YDR034W-B	Ume6p	Doc
YDR034W-B	YDR034W-B	Snf2p	Doc
YDR034W-B	YDR034W-B	Swi3p	Doc
YDR034W-B	YDR034W-B	Esc2p	Doc
YDR034W-B	YDR034W-B	Gln3p	Doc
YDR034W-B	YDR034W-B	Arg81p	Doc
YDR034W-B	YDR034W-B	Dal82p	Doc
YDR034W-B	YDR034W-B	Hst4p	Doc
YDR034W-B	YDR034W-B	Stb1p	Doc
YDR034W-B	YDR034W-B	Mig3p	Doc
YDR034W-B	YDR034W-B	Rlm1p	Doc
YDR034W-B	YDR034W-B	Yap1p	Doc
YDR034W-B	YDR034W-B	Swi5p	Doc
YDR034W-B	YDR034W-B	Ace2p	Doc
YDR034W-B	YDR034W-B	Yhp1p	Doc
YDR034W-B	YDR034W-B	Msn4p	Doc
YDR034W-B	YDR034W-B	Cin5p	Doc
YDR034W-B	YDR034W-B	Fhl1p	Doc
YDR034W-B	YDR034W-B	Ifh1p	Doc
YBR072W	HSP26	Abf1p	Doc
YBR072W	HSP26	Aft2p	Doc
YBR072W	HSP26	Gis1p	Doc
YBR072W	HSP26	Hsf1p	Doc
YBR072W	HSP26	Ino2p	Doc
