YIL099W	SGA1	Ash1p	Doc
YIL099W	SGA1	Nrg1p	Doc
YIL099W	SGA1	Phd1p	Doc
YIL099W	SGA1	Rox1p	Doc
YIL099W	SGA1	Skn7p	Doc
YIL099W	SGA1	Yap5p	Doc
YIL099W	SGA1	Azf1p	Doc
YIL099W	SGA1	Cin5p	Doc
YIL099W	SGA1	Cup9p	Doc
YIL099W	SGA1	Ino4p	Doc
YIL099W	SGA1	Mga1p	Doc
YIL099W	SGA1	Mot3p	Doc
YIL099W	SGA1	Rap1p	Doc
YIL099W	SGA1	Rgt1p	Doc
YIL099W	SGA1	Rim101p	Doc
YIL099W	SGA1	Sok2p	Doc
YIL099W	SGA1	Xbp1p	Doc
YIL099W	SGA1	Yap6p	Doc
YIL099W	SGA1	Pdr3p	Doc
YIL099W	SGA1	Pdr1p	Doc
YIL099W	SGA1	Fhl1p	Doc
YIL099W	SGA1	Otu1p	Doc
YIL099W	SGA1	Sko1p	Doc
YIL099W	SGA1	Ste12p	Doc
YIL099W	SGA1	Msn2p	Doc
YIL099W	SGA1	Spt23p	Doc
YIL099W	SGA1	Tos4p	Doc
YIL099W	SGA1	Hmo1p	Doc
YOR340C	RPA43	Rap1p	Doc
YOR340C	RPA43	Ino4p	Doc
YOR340C	RPA43	Mcm1p	Doc
YDL223C	HBT1	Hcm1p	Doc
YDL223C	HBT1	Swi5p	Doc
YDL223C	HBT1	Tos8p	Doc
YDL223C	HBT1	Pdr1p	Doc
YDL223C	HBT1	Cad1p	Doc
YDL223C	HBT1	Yap5p	Doc
YDL223C	HBT1	Yap6p	Doc
YDL223C	HBT1	Yap1p	Doc
YDL223C	HBT1	Spt23p	Doc
YDL223C	HBT1	Hmo1p	Doc
YDL223C	HBT1	Cbf1p	Doc
YNL195C	YNL195C	Spt23p	Doc
YPR035W	GLN1	Fkh2p	Doc
YPR035W	GLN1	Gln3p	Doc
YPR035W	GLN1	Msn1p	Doc
YPR035W	GLN1	Cin5p	Doc
YPR035W	GLN1	Dal81p	Doc
YPR035W	GLN1	Fkh1p	Doc
YPR035W	GLN1	Ino4p	Doc
YPR035W	GLN1	Rap1p	Doc
YPR035W	GLN1	Pdr1p	Doc
YPR035W	GLN1	Fhl1p	Doc
YPR035W	GLN1	Pho4p	Doc
YPR035W	GLN1	Met4p	Doc
YPR035W	GLN1	Sko1p	Doc
YPR035W	GLN1	Msn2p	Doc
YPR035W	GLN1	Ste12p	Doc
YPR035W	GLN1	Yox1p	Doc
YPR035W	GLN1	Rds2p	Doc
YPR035W	GLN1	Met32p	Doc
YPR035W	GLN1	Spt23p	Doc
YPR035W	GLN1	Yhp1p	Doc
YPR035W	GLN1	Hcm1p	Doc
YPR035W	GLN1	Plm2p	Doc
YPR035W	GLN1	Sok2p	Doc
YPR035W	GLN1	Tos8p	Doc
YPR035W	GLN1	Yap5p	Doc
YPR035W	GLN1	Hmo1p	Doc
YPR035W	GLN1	Yap6p	Doc
YPR035W	GLN1	Cbf1p	Doc
YPR035W	GLN1	Abf1p	Doc
YDR034W-B	YDR034W-B	Cad1p	Doc
YDR034W-B	YDR034W-B	Msn2p	Doc
YDR034W-B	YDR034W-B	Abf1p	Doc
YDR034W-B	YDR034W-B	Gcn4p	Doc
YDR034W-B	YDR034W-B	Ste12p	Doc
YDR034W-B	YDR034W-B	Yhp1p	Doc
YER054C	GIP2	Adr1p	Doc
YER054C	GIP2	Phd1p	Doc
YER054C	GIP2	Sok2p	Doc
YER054C	GIP2	Stb5p	Doc
YER054C	GIP2	Ste12p	Doc
YER054C	GIP2	Sko1p	Doc
YER054C	GIP2	Rds2p	Doc
YER054C	GIP2	Spt23p	Doc
YER054C	GIP2	Yap6p	Doc
YER054C	GIP2	Tbf1p	Doc
YER054C	GIP2	Rap1p	Doc
YER054C	GIP2	Flo8p	Doc
YER054C	GIP2	Oaf1p	Doc
YJL085W	EXO70	Arg81p	Doc
YJL085W	EXO70	Gat1p	Doc
YJL085W	EXO70	Put3p	Doc
YJL085W	EXO70	Stp1p	Doc
YJL085W	EXO70	Ifh1p	Doc
YJL085W	EXO70	Gcn4p	Doc
YJL085W	EXO70	Mga1p	Doc
YNL141W	AAH1	Cad1p	Doc
YNL141W	AAH1	Gln3p	Doc
YNL141W	AAH1	Ino4p	Doc
YNL141W	AAH1	Hap2p	Doc
YNL141W	AAH1	Ste12p	Doc
YNL141W	AAH1	Spt23p	Doc
YNL141W	AAH1	Gcn4p	Doc
YKL090W	CUE2	Sok2p	Doc
YKL090W	CUE2	Tos8p	Doc
YKL090W	CUE2	Yox1p	Doc
YKL090W	CUE2	Yap5p	Doc
YKL090W	CUE2	Yap6p	Doc
YKL090W	CUE2	Yap1p	Doc
YKL090W	CUE2	Pog1p	Doc
YKL090W	CUE2	Yrm1p	Doc
YPL004C	LSP1	Msn2p	Doc
YPL004C	LSP1	Sko1p	Doc
YPL004C	LSP1	Adr1p	Doc
YLL026W	HSP104	Hsf1p	Doc
YLL026W	HSP104	Msn2p	Doc
YLL026W	HSP104	Msn4p	Doc
YLL026W	HSP104	Yap1p	Doc
YLL026W	HSP104	Gts1p	Doc
YLL026W	HSP104	Pdr1p	Doc
YLL026W	HSP104	Put3p	Doc
YLL026W	HSP104	Arg80p	Doc
YLL026W	HSP104	Rap1p	Doc
YLL026W	HSP104	Fkh1p	Doc
YLL026W	HSP104	Hap3p	Doc
YLL026W	HSP104	Hap5p	Doc
YLL026W	HSP104	Hir2p	Doc
YLL026W	HSP104	Sum1p	Doc
YLL026W	HSP104	Sko1p	Doc
