YIL099W	SGA1	Nrg1p	Doc
YIL099W	SGA1	Rme1p	Doc
YIL099W	SGA1	Rox1p	Doc
YIL099W	SGA1	Skn7p	Doc
YIL099W	SGA1	Nrg2p	Doc
YIL099W	SGA1	Cin5p	Doc
YIL099W	SGA1	Gat3p	Doc
YIL099W	SGA1	Gat4p	Doc
YIL099W	SGA1	Gis1p	Doc
YIL099W	SGA1	Mot3p	Doc
YIL099W	SGA1	Pho4p	Doc
YIL099W	SGA1	Rap1p	Doc
YIL099W	SGA1	Rgm1p	Doc
YIL099W	SGA1	Sok2p	Doc
YIL099W	SGA1	Stp2p	Doc
YIL099W	SGA1	Sut1p	Doc
YIL099W	SGA1	Swi4p	Doc
YIL099W	SGA1	Upc2p	Doc
YIL099W	SGA1	Yhp1p	Doc
YIL099W	SGA1	Yox1p	Doc
YIL099W	SGA1	Pdr3p	Doc
YIL099W	SGA1	Stb5p	Doc
YIL099W	SGA1	Sfp1p	Doc
YIL099W	SGA1	Ste12p	Doc
YIL099W	SGA1	Aft1p	Doc
YIL099W	SGA1	Msn2p	Doc
YIL099W	SGA1	Msn4p	Doc
YIL099W	SGA1	Sin3p	Doc
YIL099W	SGA1	Spt10p	Doc
YIL099W	SGA1	Cst6p	Doc
YIL099W	SGA1	Snf2p	Doc
YIL099W	SGA1	Swi3p	Doc
YIL099W	SGA1	Tup1p	Doc
YIL099W	SGA1	Tda9p	Doc
YIL099W	SGA1	Bas1p	Doc
YIL099W	SGA1	Gcn4p	Doc
YIL099W	SGA1	Bdf2p	Doc
YIL099W	SGA1	Cac2p	Doc
YIL099W	SGA1	Swi5p	Doc
YIL099W	SGA1	Ace2p	Doc
YIL099W	SGA1	Ime1p	Doc
YIL099W	SGA1	Tec1p	Doc
YOR340C	RPA43	Sfp1p	Doc
YOR340C	RPA43	Mcm1p	Doc
YOR340C	RPA43	Adr1p	Doc
YOR340C	RPA43	Msn2p	Doc
YOR340C	RPA43	Gcn4p	Doc
YOR340C	RPA43	Gln3p	Doc
YOR340C	RPA43	Ndt80p	Doc
YOR340C	RPA43	Spt23p	Doc
YOR340C	RPA43	Vms1p	Doc
YOR340C	RPA43	Bas1p	Doc
YOR340C	RPA43	Cbf1p	Doc
YOR340C	RPA43	Gcr2p	Doc
YOR340C	RPA43	Mga2p	Doc
YOR340C	RPA43	Spt10p	Doc
YOR340C	RPA43	Fkh1p	Doc
YOR340C	RPA43	Ace2p	Doc
YOR340C	RPA43	Swi5p	Doc
YOR340C	RPA43	Ash1p	Doc
YOR340C	RPA43	Msn4p	Doc
YOR340C	RPA43	Yap1p	Doc
YOR340C	RPA43	Stb5p	Doc
YOR340C	RPA43	Pdr1p	Doc
YOR340C	RPA43	Aft1p	Doc
YOR340C	RPA43	Rlm1p	Doc
YOR340C	RPA43	Yhp1p	Doc
YOR340C	RPA43	Yox1p	Doc
YDL223C	HBT1	Msn2p	Doc
YDL223C	HBT1	Msn4p	Doc
YDL223C	HBT1	Swi5p	Doc
YDL223C	HBT1	Adr1p	Doc
YDL223C	HBT1	Cst6p	Doc
YDL223C	HBT1	Gis1p	Doc
YDL223C	HBT1	Hsf1p	Doc
YDL223C	HBT1	Pdr1p	Doc
YDL223C	HBT1	Sok2p	Doc
YDL223C	HBT1	Swi4p	Doc
YDL223C	HBT1	Aft1p	Doc
YDL223C	HBT1	Cad1p	Doc
YDL223C	HBT1	Oaf1p	Doc
YDL223C	HBT1	Pip2p	Doc
YDL223C	HBT1	Rpn4p	Doc
YDL223C	HBT1	Ndt80p	Doc
YDL223C	HBT1	Isw1p	Doc
YDL223C	HBT1	Mig3p	Doc
YDL223C	HBT1	Bas1p	Doc
YDL223C	HBT1	Gcn4p	Doc
YDL223C	HBT1	Yap1p	Doc
YDL223C	HBT1	Opi1p	Doc
YDL223C	HBT1	Ace2p	Doc
YDL223C	HBT1	Arr1p	Doc
YDL223C	HBT1	Sfp1p	Doc
YDL223C	HBT1	Rlm1p	Doc
YDL223C	HBT1	Gcr1p	Doc
YDL223C	HBT1	Pdr3p	Doc
YDL223C	HBT1	Kar4p	Doc
YDL223C	HBT1	Fhl1p	Doc
YDL223C	HBT1	Tec1p	Doc
YDL223C	HBT1	Ste12p	Doc
YNL195C	YNL195C	Gis1p	Doc
YNL195C	YNL195C	Mga1p	Doc
YNL195C	YNL195C	Mig1p	Doc
YNL195C	YNL195C	Msn2p	Doc
YNL195C	YNL195C	Msn4p	Doc
YNL195C	YNL195C	Rox1p	Doc
YNL195C	YNL195C	Sok2p	Doc
YNL195C	YNL195C	Ste12p	Doc
YNL195C	YNL195C	Yhp1p	Doc
YNL195C	YNL195C	Oaf1p	Doc
YNL195C	YNL195C	Rpn4p	Doc
YNL195C	YNL195C	Pdr1p	Doc
YNL195C	YNL195C	Gln3p	Doc
YNL195C	YNL195C	Gcn4p	Doc
YNL195C	YNL195C	Mga2p	Doc
YNL195C	YNL195C	Sin3p	Doc
YNL195C	YNL195C	Spt10p	Doc
YNL195C	YNL195C	Spt4p	Doc
YNL195C	YNL195C	Srb8p	Doc
YNL195C	YNL195C	Ume6p	Doc
YNL195C	YNL195C	Yrr1p	Doc
YNL195C	YNL195C	Cst6p	Doc
YNL195C	YNL195C	Sin4p	Doc
YNL195C	YNL195C	Tup1p	Doc
YNL195C	YNL195C	Esc2p	Doc
YNL195C	YNL195C	Hst3p	Doc
YNL195C	YNL195C	Isw1p	Doc
YNL195C	YNL195C	Rtt107p	Doc
YNL195C	YNL195C	Taf14p	Doc
YNL195C	YNL195C	Yap3p	Doc
YNL195C	YNL195C	Set2p	Doc
YNL195C	YNL195C	Tbs1p	Doc
YNL195C	YNL195C	Cdc73p	Doc
YNL195C	YNL195C	Mig3p	Doc
YNL195C	YNL195C	Bas1p	Doc
YNL195C	YNL195C	Yap5p	Doc
YNL195C	YNL195C	Swi5p	Doc
YNL195C	YNL195C	Ace2p	Doc
YNL195C	YNL195C	Yap1p	Doc
YNL195C	YNL195C	Upc2p	Doc
YNL195C	YNL195C	Nrg1p	Doc
YNL195C	YNL195C	Nrg2p	Doc
YNL195C	YNL195C	Sfp1p	Doc
YNL195C	YNL195C	Rlm1p	Doc
YNL195C	YNL195C	Adr1p	Doc
YNL195C	YNL195C	Tec1p	Doc
YNL195C	YNL195C	Zap1p	Doc
YPR035W	GLN1	Gat1p	Doc
YPR035W	GLN1	Gln3p	Doc
YPR035W	GLN1	Msn1p	Doc
YPR035W	GLN1	Gcn4p	Doc
YPR035W	GLN1	Rpn4p	Doc
YPR035W	GLN1	Sfp1p	Doc
YPR035W	GLN1	Arr1p	Doc
YPR035W	GLN1	Fkh1p	Doc
YPR035W	GLN1	Rap1p	Doc
YPR035W	GLN1	Yap1p	Doc
YPR035W	GLN1	Ixr1p	Doc
YPR035W	GLN1	Rsc1p	Doc
YPR035W	GLN1	Sin3p	Doc
YPR035W	GLN1	Srb2p	Doc
YPR035W	GLN1	Yox1p	Doc
